Index,Period_3_commu,Period_1_commu,Period_2_commu,Background
250702659,1054,,417,computer science
383588139,1054,,417,computer science
2076522883,1054,,417,history
2685399990,1054,,417,computer science
2501555422,1054,,,computer science
2671843829,1054,,,computer science
251445204,3,,,computer science
2343335218,3,,82,history
1966616662,3,,82,computer science
2046402872,3,,,computer science
2115941464,3,,82,sociology
2138736700,3,,,mathematics
2153205467,3,,82,computer science
2216561224,3,,,mathematics
2244507055,3,,,computer science
2953768102,3,,82,computer science
2468061786,3,,,psychology
2119557477,3,,,psychology
2135623428,3,,,psychology
2563008279,3,,,geography
2924939970,3,,,medicine
2558963811,3,,,psychology
2003134263,3,,,medicine
2217915910,3,,,medicine
2940410738,3,,,medicine
251953433,4,,,psychology
1944821550,4,,,medicine
2098284604,4,,,medicine
2328177381,4,,,medicine
722482977,4,,,biology
1373147532,4,,,biology
1911712388,4,,,medicine
2139825489,4,,,medicine
2706786050,4,,,psychology
2062376189,4,,18,medicine
2307791525,4,,,medicine
2336830751,4,,,medicine
2765547194,4,,,geography
2500645199,4,,,psychology
2514013891,4,,,medicine
2147909263,4,,,medicine
2295223550,4,,,medicine
1993549401,4,,,biology
2102283128,4,,,psychology
2167091121,4,,,medicine
2305353988,4,,,sociology
2313125037,4,,,biology
2322839126,4,,,medicine
2338612026,4,,,medicine
2637291868,4,,,medicine
2654066607,4,,,medicine
2700334468,4,,,psychology
2716895180,4,,,political science
2735086644,4,,,medicine
2735638598,4,,,medicine
2781458322,4,,,medicine
2787337407,4,,,medicine
2787790885,4,,,medicine
2807698832,4,,,medicine
2883032787,4,,,geography
2897085179,4,,,psychology
2911769015,4,,,psychology
2971804573,4,,,medicine
2991518864,4,,,medicine
2327962168,4,,,psychology
2498752086,4,,,medicine
2777557510,4,,,medicine
252412115,590,,,engineering
2090228834,590,,,political science
2128408153,590,,,computer science
1688737123,590,,,computer science
2576949288,590,,,computer science
2132348783,590,,,computer science
2176969082,590,,,computer science
2531578596,590,,,psychology
252884334,196,,,computer science
2024441849,196,,,computer science
2240605007,196,,,computer science
2557202063,196,,,computer science
2765638258,196,,,computer science
2933987700,196,,,computer science
2233978273,196,,,computer science
2553972958,196,,,computer science
253410686,2966,,,medicine
2952833647,2966,,,economics
2971198804,2966,,,economics
2122647226,4870,,,computer science
2173413873,4870,,,computer science
255421344,1637,,,biology
392540106,1637,,,medicine
2113265643,1637,,,chemistry
2708376992,1637,,,biology
2001700347,2,,,mathematics
2165931068,2,,,computer science
2089254527,2,,329,computer science
2115216468,2,,,biology
2261340280,2,,,computer science
2283454964,2,,,computer science
2511537095,2,,,computer science
2568652516,2,,,physics
1994944111,2,,329,computer science
2151121702,2,,329,computer science
2274927430,2,,329,art
2170414787,2,,,computer science
2224327379,2,,,computer science
2229512010,2,,,computer science
2474864134,2,,,computer science
2583854587,2,,,computer science
2601749234,2,,91,computer science
255621201,529,,,political science
2143580678,529,,,sociology
2500731655,529,,,business
2934109945,529,,,political science
2124586250,529,,,computer science
2463102176,529,,,biology
2570716727,529,,,biology
2649215433,529,,,political science
255763372,4225,,,computer science
2005712118,4225,,,medicine
256535617,1152,,,computer science
2152140750,1152,,,computer science
2489139481,1152,,,computer science
2785319649,1152,,,medicine
2898399453,1152,,,computer science
256697318,4226,,963,mathematics
2324798395,4226,,963,mathematics
257150731,3028,,509,computer science
2114192342,3028,,509,computer science
2683546670,3028,,509,computer science
257266261,3031,,,computer science
1977908034,3031,,,computer science
2952877082,3031,,,computer science
257500498,4227,,,economics
2581529225,4227,,,economics
257843435,3034,,,computer science
2087252583,3034,,,computer science
2121474943,3034,,,biology
258293863,411,,,computer science
701011148,411,,,computer science
2026838166,411,,,computer science
2224653951,411,,,computer science
2230568246,411,,,computer science
2436934264,411,,,computer science
2168327636,2,,,psychology
2049037323,2,,,computer science
2120644017,2,,9,computer science
2201977318,2,,,sociology
2511307744,2,,9,economics
2646848268,2,,,computer science
297821025,2,,,philosophy
2994781397,2,,,psychology
2996614623,2,,,psychology
1913637394,2,11,9,medicine
2144050674,2,11,9,medicine
2191436736,2,11,9,medicine
258964830,7,,407,psychology
2118201721,7,,,computer science
2140077973,7,,23,engineering
2141117134,7,,407,computer science
2145779715,7,,,medicine
2248418953,7,,,psychology
2251266555,7,,,computer science
2276561650,7,,,medicine
2480703697,7,,,computer science
2660138848,7,,,computer science
2668223301,7,,,computer science
2668277743,7,,407,computer science
2686192576,7,,407,political science
2722664324,7,,,computer science
2894112094,7,,,computer science
2096934724,7,,23,computer science
2100750500,7,,23,computer science
2108811639,7,,23,computer science
2308143950,7,,23,computer science
2702449893,7,,23,computer science
2568573839,7,,23,computer science
2099970733,7,,23,computer science
2112241722,7,,23,computer science
2135502418,7,,23,computer science
2147389682,7,,23,computer science
2227087347,7,,23,computer science
2943217591,7,,23,computer science
2164388523,7,,,computer science
2475774293,7,,,computer science
2009848575,7,,,computer science
2745023743,7,,,computer science
2798528486,7,,,computer science
259209740,3036,,,computer science
2067955145,3036,,,psychology
2488850621,3036,,,computer science
259837953,1016,,,sociology
901686542,1016,,,sociology
1970878272,1016,,,political science
1970913933,1016,,,sociology
2078451753,1016,,,law
2726070732,1016,,,art
2901178969,1016,,,geography
260005090,1630,,,engineering
1994545679,1630,,,computer science
2066521818,1630,,,medicine
2131131399,1630,,,computer science
260408660,3040,,,computer science
2044386090,3040,,,medicine
2231925373,3040,,,computer science
260652291,1044,,,political science
1999761798,1044,,,psychology
2062344804,1044,,,philosophy
2064962043,1044,,,psychology
2149097772,1044,,,sociology
2201750150,1044,,,psychology
260681941,1624,,,sociology
2042438134,1624,,,sociology
2099250639,1624,,,sociology
2642711747,1624,,,political science
2160857830,1569,,,business
2292633366,1569,,,geography
2415283654,1569,,,economics
2636931118,1569,,,economics
260843581,1045,,,medicine
1464116155,1045,,,sociology
2624853960,1045,,,psychology
2792737796,1045,,,medicine
306577162,1045,,,medicine
2918862938,1045,,,medicine
260981774,4228,56,1007,computer science
2626989596,4228,56,1007,computer science
261036645,882,,,computer science
2116227493,882,,,computer science
2183723038,882,,,mathematics
2190046555,882,,,geography
2588217472,882,,,computer science
261309829,895,,,psychology
2108859343,895,,,mathematics
2156487884,895,,,psychology
2158907202,895,,,psychology
2165885841,895,,,psychology
262346829,1117,,455,computer science
948466955,1117,,,computer science
2495684972,1117,,455,engineering
2505006018,1117,,455,engineering
2723154845,1117,,,computer science
262590991,2997,,,sociology
2156734572,2997,,,computer science
2272070693,2997,,,computer science
262624057,935,,209,computer science
277767789,935,,209,economics
1796604987,935,,209,computer science
1838834984,935,,209,computer science
1891675207,935,,209,mathematics
262683062,2999,,,computer science
355346436,2999,,,engineering
436981217,2999,,,computer science
1929014587,134,,114,geography
1985108775,134,,114,engineering
2407586687,134,,114,computer science
2342453210,134,,114,computer science
2253240189,134,,,mathematics
2287307189,134,,,computer science
2893719441,134,,,computer science
264628597,933,,,computer science
1720912934,933,,,computer science
1998809194,933,,,engineering
2143690490,933,,,engineering
2155609614,933,,,computer science
265884585,4229,,1006,mathematics
2520304192,4229,,1006,mathematics
266108175,3003,,,computer science
2319781557,3003,,,computer science
2790627591,3003,,,computer science
266589818,3320,,740,mathematics
2943664557,3320,41,740,economics
2950372876,3320,41,740,mathematics
267326965,3,,,psychology
1749773197,3,,,sociology
1887344747,3,,,psychology
2122820115,3,,,medicine
2132160805,3,,,medicine
2132899403,3,,,medicine
2915318103,3,,,medicine
2102754411,3,,,physics
2240281729,3,,,medicine
1965506439,3,,,medicine
2272598580,3,,,biology
267575294,3005,,,business
1162771608,3005,,,political science
2110741018,3005,,,economics
267613827,1986,,,computer science
2047496774,1986,,,computer science
2507539980,1986,,,medicine
2302740719,1986,,,computer science
267730324,928,,,computer science
2097444505,928,,,engineering
2117348731,928,,,computer science
2324842192,928,,,computer science
2671779604,928,,,mathematics
334769912,4,,,computer science
2307317191,4,,,computer science
2950941862,4,,,biology
2117694519,4,,1039,sociology
2142039003,4,,,psychology
2310372355,4,64,131,computer science
2559855103,4,,,computer science
2561099820,4,,,computer science
2565797372,4,,,computer science
1877667679,3991,,,medicine
2431184531,3991,,,medicine
268469309,235,,54,psychology
2020788650,235,,54,psychology
2122249140,235,,54,psychology
2135285818,235,,54,psychology
2140961008,235,,54,psychology
2254617159,235,,54,psychology
2031644088,235,,54,psychology
268620131,363,,,medicine
1593440845,363,,,chemistry
2074955781,363,,,medicine
2167803349,363,,,medicine
2490523789,363,,,medicine
2918396055,363,,,medicine
269061945,1988,,,computer science
2465095334,1988,,,sociology
2097868833,1988,,,computer science
2627538745,1988,,,business
269400926,3011,,,sociology
1963888167,3011,,,art
1997754708,3011,,,political science
269797124,489,,,computer science
2103155697,489,,346,computer science
2145300322,489,,,computer science
2124989382,489,,346,computer science
2171576860,489,,346,computer science
2778129266,489,,346,computer science
2021050321,489,,,physics
2079412116,489,,,computer science
2107904260,489,,,computer science
271498751,3014,,,mathematics
1996440199,3014,,,computer science
2793170500,3014,,,computer science
735323727,2,,,psychology
2279617986,2,,,computer science
2995885082,2,,,business
272045587,3015,,,computer science
2422198018,3015,,,computer science
2718968577,3015,,,computer science
272490512,2028,,443,psychology
333783346,2028,,443,engineering
2142877896,2028,,443,computer science
2940955425,2028,,443,business
272659764,3018,,,computer science
1953686220,3018,,,computer science
2913523476,3018,,,mathematics
272918796,3257,,,computer science
391067704,3257,,,computer science
2562624652,3257,,,computer science
273180132,4230,,,psychology
1872422427,4230,,,medicine
273425128,3263,,,computer science
1753498136,3263,,,computer science
2563364136,3263,,,computer science
274170433,3256,,610,computer science
1998960590,3256,,610,computer science
2681788771,3256,,610,mathematics
274891732,6,,,psychology
2103270079,6,,,psychology
2147724941,6,,,psychology
2591954349,6,,,psychology
275151311,565,,,engineering
1715761266,565,,,engineering
1973097570,565,,,geography
2304041563,565,,,engineering
2325469392,565,,,engineering
2614353531,565,,,engineering
2616794595,565,,,geography
275344376,916,,,psychology
2033085327,916,,,psychology
2147744357,916,,,chemistry
2247120766,916,,,psychology
2908625644,916,,,psychology
2223594967,1847,,,computer science
2289828467,1847,,,computer science
2375246480,1847,,,political science
2623771544,1847,,,computer science
276012958,1537,,,computer science
2031216592,1537,,,computer science
2032239581,1537,,,computer science
2401499786,1537,,,medicine
2626060093,1537,,,computer science
276580745,4231,,,medicine
1510273344,4231,,,computer science
277097219,42,,,business
2608708366,42,,,psychology
2898708541,42,,,psychology
2899192031,42,,,psychology
2899332044,42,,,psychology
277635709,601,,,computer science
313547492,601,,,computer science
2133591691,601,,,computer science
2141333472,601,,,philosophy
2811480703,601,,,computer science
2765224655,601,,,computer science
1053538681,4436,,,business
2277892154,4436,,,philosophy
278290391,2,,,computer science
1238428725,2,,,computer science
2051909474,2,,,computer science
2152615820,2,,,computer science
2799162380,2,,,data science
279013506,3273,,,geography
2164043388,3273,,,computer science
2681867238,3273,,,mathematics
279654695,265,,,engineering
2007473026,265,,,computer science
2105309341,265,,,computer science
2126737408,265,,,computer science
2600303453,265,,,computer science
2886795130,265,,,computer science
2967674892,265,,,computer science
